Order ID,Product,Quantity Ordered,Price Each,Purchase Address,Month,Day,Year
192703,Lightning Charging Cable,1,14.95,"403 North St, Los Angeles, CA 90001",,,
192704,Lightning Charging Cable,2,14.95,"77 Cherry St, San Francisco, CA 94016",,,
192705,Lightning Charging Cable,1,14.95,"121 14th St, Portland, ME 04101",,,
192706,AA Batteries (4-pack),1,3.84,"660 Park St, Dallas, TX 75001",,,
192707,AA Batteries (4-pack),1,3.84,"10 Park St, Austin, TX 73301",,,
192708,Flatscreen TV,1,300,"595 10th St, New York City, NY 10001",,,
192709,AA Batteries (4-pack),1,3.84,"309 5th St, San Francisco, CA 94016",,,
192710,Lightning Charging Cable,1,14.95,"171 13th St, Dallas, TX 75001",,,
192711,AAA Batteries (4-pack),2,2.99,"763 Lakeview St, Boston, MA 02215",,,
192712,34in Ultrawide Monitor,1,379.99,"815 10th St, Austin, TX 73301",,,
192713,Apple Airpods Headphones,1,150,"251 11th St, Atlanta, GA 30301",,,
192714,AA Batteries (4-pack),2,3.84,"149 Adams St, Austin, TX 73301",,,
192715,AA Batteries (4-pack),1,3.84,"535 2nd St, Dallas, TX 75001",,,
192716,Apple Airpods Headphones,1,150,"578 Hickory St, Los Angeles, CA 90001",,,
192717,27in FHD Monitor,1,149.99,"400 North St, New York City, NY 10001",,,
192718,ThinkPad Laptop,1,999.99,"342 8th St, Portland, OR 97035",,,
192719,Wired Headphones,1,11.99,"654 Dogwood St, San Francisco, CA 94016",,,
192720,USB-C Charging Cable,1,11.95,"833 Adams St, New York City, NY 10001",,,
192721,Wired Headphones,1,11.99,"581 River St, San Francisco, CA 94016",,,
192722,USB-C Charging Cable,1,11.95,"58 Meadow St, Boston, MA 02215",,,
192723,Apple Airpods Headphones,1,150,"797 Jefferson St, Portland, OR 97035",,,
192724,AA Batteries (4-pack),3,3.84,"232 Wilson St, Boston, MA 02215",,,
192725,AAA Batteries (4-pack),1,2.99,"75 13th St, San Francisco, CA 94016",,,
192726,Lightning Charging Cable,2,14.95,"73 Wilson St, New York City, NY 10001",,,
192727,27in 4K Gaming Monitor,1,389.99,"474 4th St, San Francisco, CA 94016",,,
192727,Macbook Pro Laptop,1,1700,"474 4th St, San Francisco, CA 94016",,,
192728,Wired Headphones,1,11.99,"496 6th St, San Francisco, CA 94016",,,
192729,AA Batteries (4-pack),1,3.84,"123 4th St, Seattle, WA 98101",,,
192730,AA Batteries (4-pack),1,3.84,"101 South St, New York City, NY 10001",,,
192731,27in FHD Monitor,1,149.99,"501 8th St, Boston, MA 02215",,,
192732,LG Dryer,1,600,"41 Forest St, Seattle, WA 98101",,,
192733,USB-C Charging Cable,1,11.95,"501 8th St, Portland, ME 04101",,,
192734,Bose SoundSport Headphones,1,99.99,"843 Cherry St, San Francisco, CA 94016",,,
192735,Bose SoundSport Headphones,1,99.99,"678 12th St, Dallas, TX 75001",,,
192736,20in Monitor,1,109.99,"636 14th St, Austin, TX 73301",,,
192737,AAA Batteries (4-pack),3,2.99,"187 Cedar St, San Francisco, CA 94016",,,
192738,Bose SoundSport Headphones,1,99.99,"396 River St, Seattle, WA 98101",,,
192739,Apple Airpods Headphones,1,150,"971 Hill St, Seattle, WA 98101",,,
192740,Apple Airpods Headphones,1,150,"368 Jackson St, San Francisco, CA 94016",,,
192741,Bose SoundSport Headphones,1,99.99,"946 Dogwood St, San Francisco, CA 94016",,,
192742,Lightning Charging Cable,1,14.95,"215 Maple St, Atlanta, GA 30301",,,
192743,Lightning Charging Cable,1,14.95,"583 Church St, Los Angeles, CA 90001",,,
192744,Bose SoundSport Headphones,1,99.99,"628 Spruce St, Dallas, TX 75001",,,
192745,Lightning Charging Cable,1,14.95,"709 Pine St, Austin, TX 73301",,,
192746,Apple Airpods Headphones,1,150,"234 Meadow St, New York City, NY 10001",,,
192747,Lightning Charging Cable,1,14.95,"411 Lake St, San Francisco, CA 94016",,,
192748,USB-C Charging Cable,1,11.95,"660 Walnut St, Seattle, WA 98101",,,
192749,Lightning Charging Cable,1,14.95,"495 Elm St, Dallas, TX 75001",,,
192750,Lightning Charging Cable,1,14.95,"716 13th St, Los Angeles, CA 90001",,,
192751,ThinkPad Laptop,1,999.99,"435 Pine St, Los Angeles, CA 90001",,,
192752,USB-C Charging Cable,1,11.95,"416 Pine St, San Francisco, CA 94016",,,
192753,Lightning Charging Cable,1,14.95,"637 4th St, Dallas, TX 75001",,,
192754,Lightning Charging Cable,1,14.95,"533 North St, Boston, MA 02215",,,
192755,AA Batteries (4-pack),1,3.84,"876 Walnut St, Atlanta, GA 30301",,,
192756,27in 4K Gaming Monitor,1,389.99,"400 2nd St, Los Angeles, CA 90001",,,
192757,AA Batteries (4-pack),3,3.84,"788 4th St, Austin, TX 73301",,,
192758,AAA Batteries (4-pack),2,2.99,"586 Adams St, Los Angeles, CA 90001",,,
192759,Lightning Charging Cable,1,14.95,"148 8th St, Austin, TX 73301",,,
192760,Wired Headphones,1,11.99,"185 9th St, Los Angeles, CA 90001",,,
192761,Bose SoundSport Headphones,1,99.99,"77 Chestnut St, San Francisco, CA 94016",,,
192762,27in 4K Gaming Monitor,1,389.99,"579 5th St, Atlanta, GA 30301",,,
192763,ThinkPad Laptop,1,999.99,"970 West St, Atlanta, GA 30301",,,
192764,USB-C Charging Cable,1,11.95,"59 1st St, Los Angeles, CA 90001",,,
192765,Macbook Pro Laptop,1,1700,"324 Jackson St, Atlanta, GA 30301",,,
192766,Wired Headphones,1,11.99,"695 Forest St, Dallas, TX 75001",,,
192767,USB-C Charging Cable,1,11.95,"727 Park St, Portland, OR 97035",,,
192768,AAA Batteries (4-pack),1,2.99,"563 Center St, San Francisco, CA 94016",,,
192769,AA Batteries (4-pack),1,3.84,"81 14th St, New York City, NY 10001",,,
192770,USB-C Charging Cable,1,11.95,"331 4th St, Atlanta, GA 30301",,,
192771,iPhone,1,700,"793 Elm St, San Francisco, CA 94016",,,
192772,Bose SoundSport Headphones,1,99.99,"400 1st St, Dallas, TX 75001",,,
192773,USB-C Charging Cable,1,11.95,"944 1st St, Los Angeles, CA 90001",,,
192774,Wired Headphones,1,11.99,"65 10th St, Portland, ME 04101",,,
192775,Google Phone,1,600,"161 4th St, Boston, MA 02215",,,
192776,USB-C Charging Cable,1,11.95,"428 Hickory St, San Francisco, CA 94016",,,
192777,AAA Batteries (4-pack),1,2.99,"508 River St, Seattle, WA 98101",,,
192778,iPhone,1,700,"791 South St, New York City, NY 10001",,,
192779,AAA Batteries (4-pack),1,2.99,"221 11th St, San Francisco, CA 94016",,,
192780,Bose SoundSport Headphones,1,99.99,"965 Lakeview St, San Francisco, CA 94016",,,
192781,Apple Airpods Headphones,1,150,"541 Hill St, San Francisco, CA 94016",,,
192782,iPhone,1,700,"64 13th St, Boston, MA 02215",,,
192783,AAA Batteries (4-pack),1,2.99,"396 Sunset St, Boston, MA 02215",,,
192784,AAA Batteries (4-pack),1,2.99,"2 South St, San Francisco, CA 94016",,,
192785,Wired Headphones,1,11.99,"853 12th St, New York City, NY 10001",,,
192786,Flatscreen TV,1,300,"85 Johnson St, Austin, TX 73301",,,
192787,Lightning Charging Cable,1,14.95,"866 Adams St, San Francisco, CA 94016",,,
192788,AAA Batteries (4-pack),1,2.99,"836 11th St, San Francisco, CA 94016",,,
192789,Wired Headphones,1,11.99,"6 Dogwood St, Austin, TX 73301",,,
192790,Bose SoundSport Headphones,1,99.99,"739 Jackson St, Seattle, WA 98101",,,
192791,AA Batteries (4-pack),2,3.84,"162 Cherry St, Los Angeles, CA 90001",,,
192792,Lightning Charging Cable,1,14.95,"299 Spruce St, Seattle, WA 98101",,,
192793,34in Ultrawide Monitor,1,379.99,"907 Highland St, Boston, MA 02215",,,
192794,Lightning Charging Cable,1,14.95,"337 5th St, Seattle, WA 98101",,,
192795,Lightning Charging Cable,2,14.95,"128 Ridge St, Atlanta, GA 30301",,,
192796,USB-C Charging Cable,1,11.95,"110 4th St, Seattle, WA 98101",,,
192797,iPhone,1,700,"905 Jefferson St, Los Angeles, CA 90001",,,
192797,Apple Airpods Headphones,1,150,"905 Jefferson St, Los Angeles, CA 90001",,,
192798,Vareebadd Phone,1,400,"282 Park St, Atlanta, GA 30301",,,
192798,USB-C Charging Cable,1,11.95,"282 Park St, Atlanta, GA 30301",,,
192799,Bose SoundSport Headphones,1,99.99,"999 Adams St, Boston, MA 02215",,,
192800,AAA Batteries (4-pack),1,2.99,"590 Pine St, Boston, MA 02215",,,
192801,USB-C Charging Cable,1,11.95,"172 Chestnut St, Portland, OR 97035",,,
192802,AA Batteries (4-pack),1,3.84,"17 Madison St, Seattle, WA 98101",,,
192803,20in Monitor,1,109.99,"929 13th St, San Francisco, CA 94016",,,
192804,Lightning Charging Cable,2,14.95,"219 14th St, Atlanta, GA 30301",,,
192805,Bose SoundSport Headphones,1,99.99,"950 10th St, San Francisco, CA 94016",,,
192806,iPhone,1,700,"947 Lake St, San Francisco, CA 94016",,,
192807,AAA Batteries (4-pack),1,2.99,"383 7th St, San Francisco, CA 94016",,,
192808,Wired Headphones,2,11.99,"182 Hickory St, Portland, OR 97035",,,
192809,Lightning Charging Cable,1,14.95,"572 Washington St, San Francisco, CA 94016",,,
192810,AA Batteries (4-pack),1,3.84,"193 Madison St, San Francisco, CA 94016",,,
192811,Vareebadd Phone,1,400,"483 Center St, Los Angeles, CA 90001",,,
192812,Lightning Charging Cable,2,14.95,"454 Pine St, San Francisco, CA 94016",,,
192813,Wired Headphones,1,11.99,"655 Jackson St, Dallas, TX 75001",,,
192814,Macbook Pro Laptop,1,1700,"744 14th St, Seattle, WA 98101",,,
192814,AAA Batteries (4-pack),2,2.99,"744 14th St, Seattle, WA 98101",,,
192815,Apple Airpods Headphones,1,150,"656 South St, Atlanta, GA 30301",,,
192816,34in Ultrawide Monitor,1,379.99,"832 Hill St, Portland, OR 97035",,,
192817,USB-C Charging Cable,2,11.95,"530 14th St, New York City, NY 10001",,,
192818,27in 4K Gaming Monitor,1,389.99,"305 Cedar St, Austin, TX 73301",,,
192819,AAA Batteries (4-pack),1,2.99,"186 Ridge St, Seattle, WA 98101",,,
192820,Lightning Charging Cable,1,14.95,"662 Willow St, New York City, NY 10001",,,
192820,AA Batteries (4-pack),1,3.84,"662 Willow St, New York City, NY 10001",,,
192821,AA Batteries (4-pack),1,3.84,"706 Johnson St, San Francisco, CA 94016",,,
192822,Vareebadd Phone,1,400,"561 13th St, New York City, NY 10001",,,
192823,USB-C Charging Cable,1,11.95,"468 8th St, San Francisco, CA 94016",,,
192824,USB-C Charging Cable,1,11.95,"287 Highland St, San Francisco, CA 94016",,,
192825,Vareebadd Phone,1,400,"807 10th St, Dallas, TX 75001",,,
192826,Lightning Charging Cable,1,14.95,"552 4th St, Los Angeles, CA 90001",,,
192827,34in Ultrawide Monitor,1,379.99,"649 South St, Atlanta, GA 30301",,,
192828,USB-C Charging Cable,1,11.95,"858 12th St, San Francisco, CA 94016",,,
192829,Google Phone,1,600,"173 13th St, Austin, TX 73301",,,
192830,Lightning Charging Cable,1,14.95,"413 River St, New York City, NY 10001",,,
192831,ThinkPad Laptop,1,999.99,"194 4th St, Atlanta, GA 30301",,,
192832,AAA Batteries (4-pack),1,2.99,"578 Forest St, Los Angeles, CA 90001",,,
192833,Google Phone,1,600,"592 Jefferson St, San Francisco, CA 94016",,,
192834,AA Batteries (4-pack),3,3.84,"608 Chestnut St, Portland, OR 97035",,,
192835,Bose SoundSport Headphones,1,99.99,"298 Hill St, San Francisco, CA 94016",,,
192836,AAA Batteries (4-pack),2,2.99,"36 Sunset St, Portland, ME 04101",,,
192837,AAA Batteries (4-pack),1,2.99,"349 10th St, Atlanta, GA 30301",,,
192838,Lightning Charging Cable,1,14.95,"266 Forest St, Atlanta, GA 30301",,,
192839,Google Phone,1,600,"589 Cherry St, Austin, TX 73301",,,
,,,,,,,
192840,Google Phone,1,600,"505 12th St, New York City, NY 10001",,,
192841,Lightning Charging Cable,1,14.95,"511 Park St, Los Angeles, CA 90001",,,
192842,20in Monitor,1,109.99,"240 12th St, New York City, NY 10001",,,
192843,AA Batteries (4-pack),1,3.84,"957 Park St, Dallas, TX 75001",,,
192844,ThinkPad Laptop,1,999.99,"927 5th St, Atlanta, GA 30301",,,
192845,27in FHD Monitor,1,149.99,"998 Church St, Seattle, WA 98101",,,
192846,AA Batteries (4-pack),2,3.84,"730 Spruce St, Austin, TX 73301",,,
192847,Wired Headphones,1,11.99,"909 Hickory St, Dallas, TX 75001",,,
192848,Apple Airpods Headphones,1,150,"748 4th St, Atlanta, GA 30301",,,
192849,AA Batteries (4-pack),2,3.84,"697 Spruce St, Atlanta, GA 30301",,,
192850,27in 4K Gaming Monitor,1,389.99,"8 Lincoln St, New York City, NY 10001",,,
192851,AAA Batteries (4-pack),1,2.99,"401 Main St, Boston, MA 02215",,,
192852,AA Batteries (4-pack),2,3.84,"394 Madison St, Dallas, TX 75001",,,
192853,USB-C Charging Cable,2,11.95,"594 Lincoln St, San Francisco, CA 94016",,,
192854,Lightning Charging Cable,1,14.95,"918 5th St, San Francisco, CA 94016",,,
192855,27in 4K Gaming Monitor,1,389.99,"461 Hill St, Los Angeles, CA 90001",,,
192856,Lightning Charging Cable,2,14.95,"172 Willow St, San Francisco, CA 94016",,,
192857,Bose SoundSport Headphones,1,99.99,"520 Center St, Portland, OR 97035",,,
192858,Bose SoundSport Headphones,1,99.99,"851 Willow St, Atlanta, GA 30301",,,
192859,27in FHD Monitor,1,149.99,"678 West St, New York City, NY 10001",,,
192860,USB-C Charging Cable,1,11.95,"558 7th St, New York City, NY 10001",,,
192861,Lightning Charging Cable,1,14.95,"793 10th St, Dallas, TX 75001",,,
192862,Lightning Charging Cable,1,14.95,"843 Johnson St, New York City, NY 10001",,,
192863,Wired Headphones,1,11.99,"803 12th St, Los Angeles, CA 90001",,,
192864,iPhone,1,700,"815 Maple St, San Francisco, CA 94016",,,
192865,34in Ultrawide Monitor,1,379.99,"605 Pine St, Los Angeles, CA 90001",,,
192866,Macbook Pro Laptop,1,1700,"758 Forest St, Dallas, TX 75001",,,
192867,Apple Airpods Headphones,1,150,"712 Jefferson St, San Francisco, CA 94016",,,
192868,Vareebadd Phone,1,400,"776 Spruce St, Boston, MA 02215",,,
192869,Bose SoundSport Headphones,1,99.99,"528 Maple St, Los Angeles, CA 90001",,,
192870,Bose SoundSport Headphones,1,99.99,"967 1st St, Atlanta, GA 30301",,,
192871,Lightning Charging Cable,1,14.95,"814 Meadow St, Los Angeles, CA 90001",,,
192872,27in FHD Monitor,1,149.99,"823 13th St, San Francisco, CA 94016",,,
192873,Wired Headphones,1,11.99,"893 5th St, New York City, NY 10001",,,
192874,Apple Airpods Headphones,1,150,"848 Church St, Austin, TX 73301",,,
192875,Lightning Charging Cable,1,14.95,"542 Lakeview St, Portland, OR 97035",,,
192876,34in Ultrawide Monitor,1,379.99,"234 8th St, New York City, NY 10001",,,
192877,USB-C Charging Cable,1,11.95,"118 Hill St, New York City, NY 10001",,,
192878,iPhone,1,700,"645 12th St, Seattle, WA 98101",,,
192878,Lightning Charging Cable,1,14.95,"645 12th St, Seattle, WA 98101",,,
192879,USB-C Charging Cable,1,11.95,"631 12th St, San Francisco, CA 94016",,,
192880,Bose SoundSport Headphones,1,99.99,"121 Adams St, Dallas, TX 75001",,,
192881,AAA Batteries (4-pack),1,2.99,"768 Maple St, San Francisco, CA 94016",,,
192882,AA Batteries (4-pack),1,3.84,"402 Spruce St, Seattle, WA 98101",,,
192883,USB-C Charging Cable,2,11.95,"709 Highland St, San Francisco, CA 94016",,,
192884,Apple Airpods Headphones,1,150,"606 South St, Portland, OR 97035",,,
192885,AA Batteries (4-pack),2,3.84,"153 Spruce St, Seattle, WA 98101",,,
192886,AAA Batteries (4-pack),1,2.99,"386 Wilson St, Austin, TX 73301",,,
192887,Wired Headphones,1,11.99,"594 4th St, Portland, OR 97035",,,
192888,AA Batteries (4-pack),1,3.84,"214 Center St, Austin, TX 73301",,,
192889,USB-C Charging Cable,1,11.95,"753 9th St, Los Angeles, CA 90001",,,
192890,USB-C Charging Cable,1,11.95,"806 Willow St, Boston, MA 02215",,,
192891,Bose SoundSport Headphones,1,99.99,"15 7th St, New York City, NY 10001",,,
192892,Lightning Charging Cable,1,14.95,"363 Forest St, Boston, MA 02215",,,
192893,Apple Airpods Headphones,1,150,"404 Center St, Austin, TX 73301",,,
192894,AA Batteries (4-pack),1,3.84,"89 Chestnut St, Boston, MA 02215",,,
192895,Lightning Charging Cable,1,14.95,"390 6th St, San Francisco, CA 94016",,,
192896,34in Ultrawide Monitor,1,379.99,"945 6th St, Seattle, WA 98101",,,
192897,Apple Airpods Headphones,1,150,"408 12th St, Boston, MA 02215",,,
192897,AAA Batteries (4-pack),1,2.99,"408 12th St, Boston, MA 02215",,,
192898,Wired Headphones,1,11.99,"264 Willow St, Seattle, WA 98101",,,
192899,Apple Airpods Headphones,1,150,"283 4th St, San Francisco, CA 94016",,,
192900,27in FHD Monitor,1,149.99,"3 North St, Seattle, WA 98101",,,
192901,USB-C Charging Cable,1,11.95,"282 Cherry St, Boston, MA 02215",,,
192902,20in Monitor,1,109.99,"467 Johnson St, Los Angeles, CA 90001",,,
192903,ThinkPad Laptop,1,999.99,"798 Sunset St, Atlanta, GA 30301",,,
192904,AAA Batteries (4-pack),3,2.99,"403 River St, Los Angeles, CA 90001",,,
192905,Lightning Charging Cable,1,14.95,"338 12th St, Portland, OR 97035",,,
192906,20in Monitor,1,109.99,"881 Adams St, San Francisco, CA 94016",,,
192907,Macbook Pro Laptop,1,1700,"811 Ridge St, Los Angeles, CA 90001",,,
192908,Lightning Charging Cable,1,14.95,"450 North St, Dallas, TX 75001",,,
192909,Apple Airpods Headphones,1,150,"489 Sunset St, Seattle, WA 98101",,,
192910,Bose SoundSport Headphones,1,99.99,"111 South St, San Francisco, CA 94016",,,
192911,Wired Headphones,1,11.99,"809 Willow St, Portland, OR 97035",,,
192912,Flatscreen TV,1,300,"552 Johnson St, Los Angeles, CA 90001",,,
192913,AA Batteries (4-pack),3,3.84,"573 Pine St, Los Angeles, CA 90001",,,
192914,AA Batteries (4-pack),2,3.84,"560 West St, New York City, NY 10001",,,
192915,Flatscreen TV,1,300,"884 Jackson St, Austin, TX 73301",,,
192916,27in 4K Gaming Monitor,1,389.99,"911 4th St, Dallas, TX 75001",,,
192917,AAA Batteries (4-pack),2,2.99,"98 Maple St, San Francisco, CA 94016",,,
192917,USB-C Charging Cable,1,11.95,"98 Maple St, San Francisco, CA 94016",,,
192918,27in 4K Gaming Monitor,1,389.99,"856 1st St, San Francisco, CA 94016",,,
192919,Apple Airpods Headphones,1,150,"157 Highland St, San Francisco, CA 94016",,,
192920,AAA Batteries (4-pack),1,2.99,"899 River St, Portland, OR 97035",,,
192921,USB-C Charging Cable,1,11.95,"979 River St, Seattle, WA 98101",,,
192922,Bose SoundSport Headphones,1,99.99,"266 8th St, Los Angeles, CA 90001",,,
192923,ThinkPad Laptop,1,999.99,"893 Johnson St, Seattle, WA 98101",,,
192924,AA Batteries (4-pack),1,3.84,"215 Sunset St, San Francisco, CA 94016",,,
192925,AA Batteries (4-pack),2,3.84,"680 Johnson St, San Francisco, CA 94016",,,
192926,Vareebadd Phone,1,400,"950 Adams St, San Francisco, CA 94016",,,
192927,USB-C Charging Cable,1,11.95,"448 Forest St, San Francisco, CA 94016",,,
192928,20in Monitor,1,109.99,"375 Madison St, Dallas, TX 75001",,,
192929,Lightning Charging Cable,1,14.95,"126 Lincoln St, Seattle, WA 98101",,,
192930,Lightning Charging Cable,1,14.95,"557 South St, Boston, MA 02215",,,
192931,LG Dryer,1,600,"839 Willow St, San Francisco, CA 94016",,,
192932,AAA Batteries (4-pack),5,2.99,"553 Dogwood St, Seattle, WA 98101",,,
192933,Wired Headphones,1,11.99,"789 5th St, Boston, MA 02215",,,
192934,27in 4K Gaming Monitor,1,389.99,"976 1st St, San Francisco, CA 94016",,,
192935,AAA Batteries (4-pack),1,2.99,"214 9th St, San Francisco, CA 94016",,,
192936,27in FHD Monitor,1,149.99,"43 South St, New York City, NY 10001",,,
192937,Apple Airpods Headphones,1,150,"431 Jefferson St, Los Angeles, CA 90001",,,
192938,Apple Airpods Headphones,1,150,"584 Main St, Seattle, WA 98101",,,
192939,34in Ultrawide Monitor,1,379.99,"519 Adams St, Seattle, WA 98101",,,
192939,34in Ultrawide Monitor,1,379.99,"519 Adams St, Seattle, WA 98101",,,
192940,Lightning Charging Cable,1,14.95,"541 Sunset St, San Francisco, CA 94016",,,
192941,Wired Headphones,1,11.99,"158 Pine St, San Francisco, CA 94016",,,
192942,20in Monitor,1,109.99,"383 Madison St, Los Angeles, CA 90001",,,
192943,AAA Batteries (4-pack),1,2.99,"641 Lake St, San Francisco, CA 94016",,,
192944,27in 4K Gaming Monitor,1,389.99,"748 South St, Seattle, WA 98101",,,
192945,AA Batteries (4-pack),2,3.84,"98 Main St, Portland, OR 97035",,,
192946,Wired Headphones,1,11.99,"774 Forest St, San Francisco, CA 94016",,,
192947,Wired Headphones,1,11.99,"351 Cherry St, Seattle, WA 98101",,,
192948,AA Batteries (4-pack),2,3.84,"591 Walnut St, Boston, MA 02215",,,
